"","c..1.72405947257612..0.0186948842616826..0.701036820898316..0.62762240248269..","c.1.71716702592671..0.0473471732043031...0.662455559214968...0.512418055941093..","c..0.279770825143671...0.787084164439487...0.572062533187677..","c.0.85728694454373..0.831779188659903..0.219898058600111...0.361702551274785..","c..0.387085725389745..0.991641408834446..1.15023113517562...0.922901121596814..","c.0.333432103754937..0.555552121093061..0.482806608122346..0.410958632004694.."
"1",-1.72405947257612,1.71716702592671,-0.279770825143671,0.85728694454373,-0.387085725389745,0.333432103754937
"2",0.0186948842616826,0.0473471732043031,-0.787084164439487,0.831779188659903,0.991641408834446,0.555552121093061
"3",0.701036820898316,-0.662455559214968,-0.572062533187677,0.219898058600111,1.15023113517562,0.482806608122346
"4",0.62762240248269,-0.512418055941093,-0.0838534599387714,-0.361702551274785,-0.922901121596814,0.410958632004694
"5",0.376705364933431,-0.58964058397495,1.72277098270961,-1.54726164052896,-0.831885697023505,-1.78274946497504
